mode,image,status,shoulder_width,hand_mouth_distance,hand_mouth_threshold,hand_object_distance,hand_object_threshold
fixed_80,326022279_205144305377275_9019668338539510508_n_jpg.rf.ab960eb043cbcc7ca006f45e5ee399e2.jpg,SAFE,,,,,
fixed_80,326023119_123705473721884_4659080129191626779_n_jpg.rf.40c4917eb761f71c614b185ad276c930.jpg,SAFE,,,,,
fixed_80,326040326_222877130164477_4885331846598349588_n_jpg.rf.c25de7914c7fe4b9c2bdb9e7161c9f76.jpg,SAFE,,,,,
fixed_80,326056192_1363563664393816_8049857165622081614_n_jpg.rf.46a645e5bca93d425a38944fc2a1338c.jpg,OBJECT_TO_MOUTH,,,,,
fixed_80,326057028_716151576669912_2664507569343825932_n_jpg.rf.76450ae99f15b3ae58e8fc01ff723c52.jpg,SAFE,,,,,
fixed_80,326057692_722933886138515_8898909965466186073_n_jpg.rf.343990fce4b599038110edc234fa23f5.jpg,SAFE,,,,,
fixed_80,326071301_855206582399562_7436955326920316076_n_jpg.rf.f1700d3e88c196078d41c9615ed40a30.jpg,SAFE,,,,,
fixed_80,326071468_6217587151631105_2484844944334496142_n_jpg.rf.82bb31f73aa33e2110063f1c7645f383.jpg,HAND_TO_MOUTH,,,,,
fixed_80,326093722_553692510142601_6325421482977006800_n_jpg.rf.e1732a1724b69038b3baa2afc14ec941.jpg,OBJECT_TO_MOUTH,,,,,
fixed_80,326114664_1170756590499061_226593592589168988_n_jpg.rf.0ec75038e2121ac7b4f7c4f1dbf62f93.jpg,SAFE,,,,,
fixed_80,326131956_3085853025040618_960985994727140193_n_jpg.rf.751f53fc7fb0796f25801cff3f992d37.jpg,SAFE,,,,,
fixed_80,326134170_2513107025498475_3653162843907794131_n_jpg.rf.d200a01df7f79fc02e233b36a6a3de33.jpg,SAFE,,,,,
fixed_80,326141876_845746363189106_724689108582353364_n_jpg.rf.ae290ff6a3716e9c2c1d6a15bc5a5af5.jpg,SAFE,,,,,
fixed_80,326157342_202184902316456_6203023765414409336_n_jpg.rf.e2ab49bd7ebe8bbbc980e18b49846bf9.jpg,SAFE,,,,,
fixed_80,326159349_534578221963884_1591071820433039757_n_jpeg.rf.2f5ea5b630f0d34d545249624d079fb7.jpg,SAFE,,,,,
fixed_80,326172900_574080994237472_3187452732663447694_n_jpg.rf.d4410d2d17bd71f461aad6c59af171ce.jpg,OBJECT_TO_MOUTH,,,,,
fixed_80,326199812_865167071464240_5953478232968722921_n_jpg.rf.16ebe99e073ca7f51b4a4a03ae04623e.jpg,OBJECT_TO_MOUTH,,,,,
fixed_80,326227769_1117474052226829_7496319085438260039_n_jpg.rf.2963f0bbc97f6e3c4db23de3b03aa7c4.jpg,OBJECT_TO_MOUTH,,,,,
fixed_80,326230155_562689845719563_9156064187152442133_n_jpg.rf.7d345388fdd0dc9df4520caef4e7bb05.jpg,SAFE,,,,,
fixed_80,326231701_864405831349202_1793460698637658304_n_jpeg.rf.7ac9e1006acbb82628ddab43d4c88e3c.jpg,SAFE,,,,,
fixed_80,326238267_893401148469647_7085697957128711941_n_jpg.rf.98f335844d41e5c96cfc66b54e9fc647.jpg,SAFE,,,,,
fixed_80,326240060_558495319533045_7013724105609114995_n_jpg.rf.88bee90369c87bbee92be692b1cd9913.jpg,SAFE,,,,,
fixed_80,326250233_539700318120807_536986886450557021_n_jpeg.rf.5a0600b8cceb5d0f119fde111efb3718.jpg,SAFE,,,,,
fixed_80,326254337_6422788407751098_8337727507017669829_n_jpeg.rf.f5e6fd8a0b2390a0a89dfcd018d02a38.jpg,SAFE,,,,,
fixed_80,326270748_187318940584038_1147466754414962418_n_jpg.rf.5ab61697bce357ae27b3f0ec02c1fb68.jpg,OBJECT_TO_MOUTH,,,,,
fixed_80,326272044_201170805767224_3953774779871855503_n_jpeg.rf.182a7994f9276973fea0259677bae262.jpg,OBJECT_TO_MOUTH,,,,,
fixed_80,326286485_971713500648088_7958627032111934273_n_jpg.rf.d15bf054b05f1c80200717af2f680f12.jpg,OBJECT_TO_MOUTH,,,,,
fixed_80,326306698_2144446042408569_2169775211310267502_n_jpg.rf.332b78d09a505dc6866ea806e8d5fdea.jpg,SAFE,,,,,
fixed_80,326306920_930105191742580_4152251109723050612_n-1-_jpg.rf.c3d87e586b1c037025d715004776653f.jpg,SAFE,,,,,
fixed_80,326329435_1384347272126700_1259818525000908483_n-1-_jpeg.rf.9fffff8456c461afc2863b9e7f6a9e47.jpg,SAFE,,,,,
fixed_80,326331654_570224741677651_45717041642499216_n_jpg.rf.c61cb77544d1ac4b19ef0989141342a0.jpg,OBJECT_TO_MOUTH,,,,,
fixed_80,326394434_5756615407785144_5694530470722789450_n_jpg.rf.483cc4a0e1b2deb14c500f0a3c11a172.jpg,OBJECT_TO_MOUTH,,,,,
fixed_80,326431299_958693652173971_5362073672430628745_n_jpeg.rf.17de8d040db4fbeb7abd8d48e9bd49c5.jpg,SAFE,,,,,
fixed_80,326449454_1278366856355461_6393076333755741172_n_jpg.rf.8d3bab8e274063126a8b3ce9d4f18525.jpg,SAFE,,,,,
fixed_80,AhaConvert_otm1.jpg.jpg,SAFE,,,,,
fixed_80,do-choi-cam-nam-cho-tre-so-sinh-5.jpg,SAFE,,,,,
fixed_110,322828325_962944021337628_1874479558312964397_n_jpg.rf.e37dc6a31819104bf1f9c5a0f6d97e89.jpg,SAFE,,,,,
fixed_110,324392425_708809327578441_4136788493901408811_n_jpg.rf.1611c89a8a10c30802c6bcdd1e291e05.jpg,SAFE,,,,,
fixed_110,325387005_1317387592372410_6343247785253283797_n_jpg.rf.80df179641af6656d33716fda4492a3f.jpg,SAFE,,,,,
fixed_110,325409542_839473773812693_5171051284896275114_n_jpg.rf.7bbcf02183750e5308aaa743707a3912.jpg,SAFE,,,,,
fixed_110,325600922_530914825682457_6778187626933356332_n_jpg.rf.2f18a5a521db9e4298f1cd424608d219.jpg,SAFE,,,,,
fixed_110,325692500_1191531568457925_6740890655939230611_n_jpg.rf.f126f1e5fb086404e8df91609561adde.jpg,SAFE,,,,,
fixed_110,325696747_1018803589076238_7331590847631694492_n-1-_jpeg.rf.51431d97eba4e2c2a5d74837a1ccc957.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,325703891_555974033244057_1859569487481249809_n_jpg.rf.6bdfa1106097cace272db91db53a20b7.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,325704532_691962849076031_9101256235223666838_n_jpg.rf.b46f0c7ba1559084bc4755a5bb5e6e3b.jpg,SAFE,,,,,
fixed_110,325707283_3108452296122737_2783769587588717054_n_jpeg.rf.4e663c179f13e85d295ea6fa3ca449b2.jpg,SAFE,,,,,
fixed_110,325714095_716570453203429_4604342524372054837_n_jpg.rf.f671e39266663339157e6cf3dfbc0edc.jpg,SAFE,,,,,
fixed_110,325714606_1540249309793796_6166275228760654279_n_jpg.rf.8b98b49146bec2edc27df8ff4ea7a21c.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,325715180_137293365856420_5222945214288864591_n-1-_jpg.rf.f0ef7e0e1f28bf85e14b689698102e21.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,325717802_3201299213421225_3156402973776784456_n_jpg.rf.b51e13872b5353e175f94e95dc7a9489.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,325744152_2511328462355171_7357332802287911703_n_jpg.rf.450cc1bc46bce951c0b4abceceff22a2.jpg,HAND_TO_MOUTH,,,,,
fixed_110,325748442_874552323589772_7740707374377071513_n_jpg.rf.addba32a04b840085b609155f7c70b83.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,325770593_227695949630757_8502021265076603696_n-1-_jpg.rf.12a98255a7817c9a63f7b1715e392d07.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,325779361_697392898585803_1014280073914063136_n_jpeg.rf.62dd7133f4c68f5e7f55164a6bb6654f.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,325780561_1213071136252079_3491125299945392358_n_jpeg.rf.0ff10165e054b1ec363b9dc08a9e4504.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,325781176_709963310789929_3537682913570129704_n_jpeg.rf.25c73c634d54210db9990ccb2932db47.jpg,HAND_TO_MOUTH,,,,,
fixed_110,325783660_1347157669393251_7629971906107921972_n_jpg.rf.3bc0c61e4a8b7e053d3ef8d905a779fe.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,325800319_648534900374106_2942415297330023881_n_jpg.rf.653f22aa7db9a6c8a136dcc1c39d332b.jpg,SAFE,,,,,
fixed_110,325806645_719158326350652_507326228170993943_n_jpg.rf.c9b2235b281dbc6cbf71d47fd52d6fcc.jpg,SAFE,,,,,
fixed_110,325808354_914825922874254_4232537091822208299_n_jpeg.rf.19f107750b4d2ed9be30633603e34c76.jpg,SAFE,,,,,
fixed_110,325809791_654154473063193_8996650848702087457_n_jpg.rf.eab5e1aeca79286f0456126e0cb54d98.jpg,SAFE,,,,,
fixed_110,325819922_850754869544232_8434396775807608978_n_jpeg.rf.03a62824ae03bf621fcb37f2a3135811.jpg,SAFE,,,,,
fixed_110,325820940_155728443910901_7448406376279837462_n_jpg.rf.f26b375302ee76489854f2528c75ed17.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,325824676_745237543712871_4498062859304169617_n_jpg.rf.2bd84385e8a86a2a141634056a8b2a13.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,325828564_143075851629778_4427204079022360148_n_jpeg.rf.6d88e3f10bf95bdef9ba8c47ec5f007c.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,325830439_1216468435654765_8198123771164846849_n_jpg.rf.6d419a8537ed729228daaf2753c667cf.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,325832195_1339854156812702_1717903515341976352_n_jpg.rf.15c85b4e6ca32bbe2ec25565566d888c.jpg,SAFE,,,,,
fixed_110,325834629_1362508447830343_933497660261311816_n_jpg.rf.a70441605a9352a8ebf92d8778fd8194.jpg,SAFE,,,,,
fixed_110,325843728_1359426611492046_487944337367268830_n_jpg.rf.764c1fe41d26fba6647b5f9986b25eaa.jpg,SAFE,,,,,
fixed_110,325846420_716467010074304_6606871107514956601_n_jpeg.rf.875c2225d1fe27bc0330e0d89f9d08b4.jpg,SAFE,,,,,
fixed_110,325851925_1217752579137248_1765109413283657584_n_jpeg.rf.85080a24caab73738a3ac36de36903e1.jpg,SAFE,,,,,
fixed_110,325852401_224083296633956_3726821935783839992_n-1-_jpg.rf.48eb34fd25a14c84fd32de82d7d2b272.jpg,SAFE,,,,,
fixed_110,325853841_854697115796834_2169392954461529972_n_jpg.rf.905d044d4af9e570521a7ab1ed503d52.jpg,SAFE,,,,,
fixed_110,325856372_3341947289398735_1845670640344645647_n_jpeg.rf.69fc7c883a5c85c939fb043acc85cff1.jpg,SAFE,,,,,
fixed_110,325858218_735284108187137_8612504092767063181_n_jpg.rf.43101dca0582425eddf05c6db9e9e3f4.jpg,SAFE,,,,,
fixed_110,325862006_607648697854869_8077723672705209648_n_jpg.rf.8af5c8ef0a0edb3b9ca8eadec9520fee.jpg,SAFE,,,,,
fixed_110,325887220_148285897711350_1106216209346429770_n_jpg.rf.593efd897c41d6512c896bb0dd47d861.jpg,SAFE,,,,,
fixed_110,325889424_1022042085424177_4274075519616331075_n_jpg.rf.f45ff5b75b774c7cff4f7e5dca2fd21e.jpg,SAFE,,,,,
fixed_110,325890772_923198995504197_108519207377433103_n_jpg.rf.acfc4e109ea76dd0292210402b303d2d.jpg,SAFE,,,,,
fixed_110,325903043_558916182578830_9160850899221673022_n_jpg.rf.340f909b9abafc909a478255b1e5ba20.jpg,SAFE,,,,,
fixed_110,325905909_230078042780950_2765254547303828960_n_jpg.rf.875a55fa848c941f7ea47603e6e98ae4.jpg,SAFE,,,,,
fixed_110,325906290_571682851492506_951543606439703749_n_jpg.rf.883338f614f7a35652dc775cd10a8525.jpg,SAFE,,,,,
fixed_110,325911714_127739226853961_813776679580345667_n_jpg.rf.9d8e816e5f5f62e3235260c50d4b1787.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,325912152_1038841907072967_841167442293686645_n_jpeg.rf.412e3c8eb251fcea661c4ceeee7ae051.jpg,SAFE,,,,,
fixed_110,325915642_719903972873435_6167865177081716238_n_jpg.rf.39b709cdf5f595228c731e64a5532b77.jpg,SAFE,,,,,
fixed_110,325916138_1456500508215421_1919989763359894423_n_jpg.rf.9e94b74e292d282366f4f02bf3bd4a64.jpg,SAFE,,,,,
fixed_110,325918064_1642949452825639_7384688564140211377_n_jpg.rf.386b77683f7acb2bf21329e1b5c1d399.jpg,SAFE,,,,,
fixed_110,325932283_1389328041897444_173607932005390759_n_jpeg.rf.317f4a53d9e273e714ec54dc9ce71772.jpg,SAFE,,,,,
fixed_110,325941568_724782709270226_3417747826008465931_n_jpg.rf.faebb3e2f878f4cb4c828aed2a1a379e.jpg,SAFE,,,,,
fixed_110,325941570_5852048371554790_3949988224046891795_n_jpg.rf.6720ed113da6f0f501dde9f33dc9b41e.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,325941573_632986048595613_6067750325090581428_n_jpeg.rf.0129a221f91a2844ceff9f14c0ae6f0c.jpg,SAFE,,,,,
fixed_110,325943791_1818414765188669_5414789955832695548_n_jpeg.rf.c5e061a11e1c7d05bf980a12a3f5b44c.jpg,SAFE,,,,,
fixed_110,325944427_591711642789313_814042611178577681_n_jpg.rf.d3366488e0a6ba98aad6214d87ca6225.jpg,SAFE,,,,,
fixed_110,325949356_735657664844481_8814291452810595816_n_jpeg.rf.60340b4ca23e864e2abc55572717833c.jpg,SAFE,,,,,
fixed_110,325950554_525907576273358_4193277631812057613_n_jpg.rf.b9ffe352d61843fe94ac242856c64a25.jpg,SAFE,,,,,
fixed_110,325959514_891038478524824_6752771744940767486_n_jpeg.rf.1f045ae8387ffa8eb5a0ab316509a184.jpg,SAFE,,,,,
fixed_110,325959520_690272536152598_8492194992626204430_n_jpg.rf.65eaffe5c9c41a05d097aa554c1f4fa1.jpg,SAFE,,,,,
fixed_110,325959666_957878605196023_9072889376073651684_n_jpg.rf.0b650be7e92ce3c6e4da7d5aca9ae5fa.jpg,SAFE,,,,,
fixed_110,325961197_576435044348041_8117999939421443725_n_jpeg.rf.cfd473d694ffee3b685f426e12a42657.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,325961426_1242030189726387_2927668558212797819_n-1-_jpeg.rf.71dcb101e2383aa36e3fade10f88511b.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,325964284_565067418866646_6831457863004552440_n_jpeg.rf.e0ab783f4cfee954b502856791c768dc.jpg,SAFE,,,,,
fixed_110,325964284_731258925053534_7111272423365444013_n_jpg.rf.439d55097ca7b24794eeabe37eb3623f.jpg,SAFE,,,,,
fixed_110,325966801_1227142951223737_7087894396623934178_n_jpeg.rf.91203c506af90199eb17bb9489c06ff9.jpg,HAND_TO_MOUTH,,,,,
fixed_110,325969600_1612654335876891_122037449559144506_n_jpeg.rf.27d67cc13c73676f9e3e066bc46b69b7.jpg,HAND_TO_MOUTH,,,,,
fixed_110,325971796_842455950388157_6683808490628279650_n_jpg.rf.3fd8a030853401c88f781416fafdb60e.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,325976711_1311326282981800_4246210607674239024_n_jpg.rf.ab2b65c794a6f380a4841fcdb32d2e96.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,325986899_1558422324603874_1067073606981384361_n_jpeg.rf.57b778631a254c958df79c8842c3e135.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,325986900_5774870075961919_543810288573767685_n-1-_jpeg.rf.15e69d7d79fc8dc83ea5e558a0b71bc8.jpg,SAFE,,,,,
fixed_110,325986902_603102441638737_6120570889659331988_n_jpeg.rf.e2332eaac2a1856b9e289904e9ac3e3b.jpg,SAFE,,,,,
fixed_110,325989899_5569496256495137_5885316621067052647_n_jpeg.rf.c6e30b0c866b68449ffcb678dc79801c.jpg,SAFE,,,,,
fixed_110,325994381_1528947317584397_4323662828811045952_n_jpg.rf.45440b26ad3ec85c8181211950368b21.jpg,SAFE,,,,,
fixed_110,325996485_876303237048050_7582502248952633427_n_jpeg.rf.8edff6e645be1fa433759cbecfa251bc.jpg,SAFE,,,,,
fixed_110,326000236_164366506340668_2692675189297886422_n_jpeg.rf.903ddf91bcf83c7156420160844b0dbf.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,326000711_835327364236984_7228592606490245897_n_jpeg.rf.9a3d85d509a3a4b6969b424bd27fd042.jpg,SAFE,,,,,
fixed_110,326002004_889549828864990_8211319777410375818_n_jpg.rf.2472b68e4f20a07f5b38368611308d98.jpg,SAFE,,,,,
fixed_110,326020048_737599357577073_6452283636308315272_n_jpg.rf.7b2458c4c47dfabfa2459378a177d127.jpg,SAFE,,,,,
fixed_110,326022279_205144305377275_9019668338539510508_n_jpg.rf.ab960eb043cbcc7ca006f45e5ee399e2.jpg,SAFE,,,,,
fixed_110,326023119_123705473721884_4659080129191626779_n_jpg.rf.40c4917eb761f71c614b185ad276c930.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,326040326_222877130164477_4885331846598349588_n_jpg.rf.c25de7914c7fe4b9c2bdb9e7161c9f76.jpg,SAFE,,,,,
fixed_110,326056192_1363563664393816_8049857165622081614_n_jpg.rf.46a645e5bca93d425a38944fc2a1338c.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,326057028_716151576669912_2664507569343825932_n_jpg.rf.76450ae99f15b3ae58e8fc01ff723c52.jpg,SAFE,,,,,
fixed_110,326057692_722933886138515_8898909965466186073_n_jpg.rf.343990fce4b599038110edc234fa23f5.jpg,SAFE,,,,,
fixed_110,326071301_855206582399562_7436955326920316076_n_jpg.rf.f1700d3e88c196078d41c9615ed40a30.jpg,SAFE,,,,,
fixed_110,326071468_6217587151631105_2484844944334496142_n_jpg.rf.82bb31f73aa33e2110063f1c7645f383.jpg,HAND_TO_MOUTH,,,,,
fixed_110,326093722_553692510142601_6325421482977006800_n_jpg.rf.e1732a1724b69038b3baa2afc14ec941.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,326114664_1170756590499061_226593592589168988_n_jpg.rf.0ec75038e2121ac7b4f7c4f1dbf62f93.jpg,SAFE,,,,,
fixed_110,326131956_3085853025040618_960985994727140193_n_jpg.rf.751f53fc7fb0796f25801cff3f992d37.jpg,SAFE,,,,,
fixed_110,326134170_2513107025498475_3653162843907794131_n_jpg.rf.d200a01df7f79fc02e233b36a6a3de33.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,326141876_845746363189106_724689108582353364_n_jpg.rf.ae290ff6a3716e9c2c1d6a15bc5a5af5.jpg,SAFE,,,,,
fixed_110,326157342_202184902316456_6203023765414409336_n_jpg.rf.e2ab49bd7ebe8bbbc980e18b49846bf9.jpg,SAFE,,,,,
fixed_110,326159349_534578221963884_1591071820433039757_n_jpeg.rf.2f5ea5b630f0d34d545249624d079fb7.jpg,SAFE,,,,,
fixed_110,326172900_574080994237472_3187452732663447694_n_jpg.rf.d4410d2d17bd71f461aad6c59af171ce.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,326199812_865167071464240_5953478232968722921_n_jpg.rf.16ebe99e073ca7f51b4a4a03ae04623e.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,326227769_1117474052226829_7496319085438260039_n_jpg.rf.2963f0bbc97f6e3c4db23de3b03aa7c4.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,326230155_562689845719563_9156064187152442133_n_jpg.rf.7d345388fdd0dc9df4520caef4e7bb05.jpg,SAFE,,,,,
fixed_110,326231701_864405831349202_1793460698637658304_n_jpeg.rf.7ac9e1006acbb82628ddab43d4c88e3c.jpg,SAFE,,,,,
fixed_110,326238267_893401148469647_7085697957128711941_n_jpg.rf.98f335844d41e5c96cfc66b54e9fc647.jpg,SAFE,,,,,
fixed_110,326240060_558495319533045_7013724105609114995_n_jpg.rf.88bee90369c87bbee92be692b1cd9913.jpg,SAFE,,,,,
fixed_110,326250233_539700318120807_536986886450557021_n_jpeg.rf.5a0600b8cceb5d0f119fde111efb3718.jpg,HAND_TO_MOUTH,,,,,
fixed_110,326254337_6422788407751098_8337727507017669829_n_jpeg.rf.f5e6fd8a0b2390a0a89dfcd018d02a38.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,326270748_187318940584038_1147466754414962418_n_jpg.rf.5ab61697bce357ae27b3f0ec02c1fb68.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,326272044_201170805767224_3953774779871855503_n_jpeg.rf.182a7994f9276973fea0259677bae262.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,326286485_971713500648088_7958627032111934273_n_jpg.rf.d15bf054b05f1c80200717af2f680f12.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,326306698_2144446042408569_2169775211310267502_n_jpg.rf.332b78d09a505dc6866ea806e8d5fdea.jpg,SAFE,,,,,
fixed_110,326306920_930105191742580_4152251109723050612_n-1-_jpg.rf.c3d87e586b1c037025d715004776653f.jpg,SAFE,,,,,
fixed_110,326329435_1384347272126700_1259818525000908483_n-1-_jpeg.rf.9fffff8456c461afc2863b9e7f6a9e47.jpg,SAFE,,,,,
fixed_110,326331654_570224741677651_45717041642499216_n_jpg.rf.c61cb77544d1ac4b19ef0989141342a0.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,326394434_5756615407785144_5694530470722789450_n_jpg.rf.483cc4a0e1b2deb14c500f0a3c11a172.jpg,OBJECT_TO_MOUTH,,,,,
fixed_110,326431299_958693652173971_5362073672430628745_n_jpeg.rf.17de8d040db4fbeb7abd8d48e9bd49c5.jpg,SAFE,,,,,
fixed_110,326449454_1278366856355461_6393076333755741172_n_jpg.rf.8d3bab8e274063126a8b3ce9d4f18525.jpg,SAFE,,,,,
fixed_110,AhaConvert_otm1.jpg.jpg,SAFE,,,,,
fixed_110,do-choi-cam-nam-cho-tre-so-sinh-5.jpg,SAFE,,,,,
fixed_140,322828325_962944021337628_1874479558312964397_n_jpg.rf.e37dc6a31819104bf1f9c5a0f6d97e89.jpg,SAFE,,,,,
fixed_140,324392425_708809327578441_4136788493901408811_n_jpg.rf.1611c89a8a10c30802c6bcdd1e291e05.jpg,SAFE,,,,,
fixed_140,325387005_1317387592372410_6343247785253283797_n_jpg.rf.80df179641af6656d33716fda4492a3f.jpg,SAFE,,,,,
fixed_140,325409542_839473773812693_5171051284896275114_n_jpg.rf.7bbcf02183750e5308aaa743707a3912.jpg,SAFE,,,,,
fixed_140,325600922_530914825682457_6778187626933356332_n_jpg.rf.2f18a5a521db9e4298f1cd424608d219.jpg,SAFE,,,,,
fixed_140,325692500_1191531568457925_6740890655939230611_n_jpg.rf.f126f1e5fb086404e8df91609561adde.jpg,SAFE,,,,,
fixed_140,325696747_1018803589076238_7331590847631694492_n-1-_jpeg.rf.51431d97eba4e2c2a5d74837a1ccc957.jpg,OBJECT_TO_MOUTH,,,,,
fixed_140,325703891_555974033244057_1859569487481249809_n_jpg.rf.6bdfa1106097cace272db91db53a20b7.jpg,OBJECT_TO_MOUTH,,,,,
fixed_140,325704532_691962849076031_9101256235223666838_n_jpg.rf.b46f0c7ba1559084bc4755a5bb5e6e3b.jpg,SAFE,,,,,
fixed_140,325707283_3108452296122737_2783769587588717054_n_jpeg.rf.4e663c179f13e85d295ea6fa3ca449b2.jpg,SAFE,,,,,
fixed_140,325714095_716570453203429_4604342524372054837_n_jpg.rf.f671e39266663339157e6cf3dfbc0edc.jpg,SAFE,,,,,
fixed_140,325714606_1540249309793796_6166275228760654279_n_jpg.rf.8b98b49146bec2edc27df8ff4ea7a21c.jpg,OBJECT_TO_MOUTH,,,,,
fixed_140,325715180_137293365856420_5222945214288864591_n-1-_jpg.rf.f0ef7e0e1f28bf85e14b689698102e21.jpg,OBJECT_TO_MOUTH,,,,,
fixed_140,325717802_3201299213421225_3156402973776784456_n_jpg.rf.b51e13872b5353e175f94e95dc7a9489.jpg,OBJECT_TO_MOUTH,,,,,
fixed_140,325744152_2511328462355171_7357332802287911703_n_jpg.rf.450cc1bc46bce951c0b4abceceff22a2.jpg,HAND_TO_MOUTH,,,,,
fixed_140,325748442_874552323589772_7740707374377071513_n_jpg.rf.addba32a04b840085b609155f7c70b83.jpg,OBJECT_TO_MOUTH,,,,,
fixed_140,325770593_227695949630757_8502021265076603696_n-1-_jpg.rf.12a98255a7817c9a63f7b1715e392d07.jpg,OBJECT_TO_MOUTH,,,,,
fixed_140,325779361_697392898585803_1014280073914063136_n_jpeg.rf.62dd7133f4c68f5e7f55164a6bb6654f.jpg,OBJECT_TO_MOUTH,,,,,
fixed_140,325780561_1213071136252079_3491125299945392358_n_jpeg.rf.0ff10165e054b1ec363b9dc08a9e4504.jpg,OBJECT_TO_MOUTH,,,,,
fixed_140,325781176_709963310789929_3537682913570129704_n_jpeg.rf.25c73c634d54210db9990ccb2932db47.jpg,HAND_TO_MOUTH,,,,,
fixed_140,325783660_1347157669393251_7629971906107921972_n_jpg.rf.3bc0c61e4a8b7e053d3ef8d905a779fe.jpg,OBJECT_TO_MOUTH,,,,,
fixed_140,325800319_648534900374106_2942415297330023881_n_jpg.rf.653f22aa7db9a6c8a136dcc1c39d332b.jpg,OBJECT_TO_MOUTH,,,,,
fixed_140,325806645_719158326350652_507326228170993943_n_jpg.rf.c9b2235b281dbc6cbf71d47fd52d6fcc.jpg,SAFE,,,,,
fixed_140,325808354_914825922874254_4232537091822208299_n_jpeg.rf.19f107750b4d2ed9be30633603e34c76.jpg,SAFE,,,,,
fixed_140,325809791_654154473063193_8996650848702087457_n_jpg.rf.eab5e1aeca79286f0456126e0cb54d98.jpg,SAFE,,,,,
fixed_140,325819922_850754869544232_8434396775807608978_n_jpeg.rf.03a62824ae03bf621fcb37f2a3135811.jpg,SAFE,,,,,
fixed_140,325820940_155728443910901_7448406376279837462_n_jpg.rf.f26b375302ee76489854f2528c75ed17.jpg,OBJECT_TO_MOUTH,,,,,
fixed_140,325824676_745237543712871_4498062859304169617_n_jpg.rf.2bd84385e8a86a2a141634056a8b2a13.jpg,OBJECT_TO_MOUTH,,,,,
fixed_140,325828564_143075851629778_4427204079022360148_n_jpeg.rf.6d88e3f10bf95bdef9ba8c47ec5f007c.jpg,OBJECT_TO_MOUTH,,,,,
fixed_140,325830439_1216468435654765_8198123771164846849_n_jpg.rf.6d419a8537ed729228daaf2753c667cf.jpg,OBJECT_TO_MOUTH,,,,,
fixed_140,325832195_1339854156812702_1717903515341976352_n_jpg.rf.15c85b4e6ca32bbe2ec25565566d888c.jpg,SAFE,,,,,
fixed_140,325834629_1362508447830343_933497660261311816_n_jpg.rf.a70441605a9352a8ebf92d8778fd8194.jpg,SAFE,,,,,
fixed_140,325843728_1359426611492046_487944337367268830_n_jpg.rf.764c1fe41d26fba6647b5f9986b25eaa.jpg,SAFE,,,,,
fixed_140,325846420_716467010074304_6606871107514956601_n_jpeg.rf.875c2225d1fe27bc0330e0d89f9d08b4.jpg,SAFE,,,,,
fixed_140,325851925_1217752579137248_1765109413283657584_n_jpeg.rf.85080a24caab73738a3ac36de36903e1.jpg,SAFE,,,,,
fixed_140,325852401_224083296633956_3726821935783839992_n-1-_jpg.rf.48eb34fd25a14c84fd32de82d7d2b272.jpg,SAFE,,,,,
fixed_140,325853841_854697115796834_2169392954461529972_n_jpg.rf.905d044d4af9e570521a7ab1ed503d52.jpg,SAFE,,,,,
fixed_140,325856372_3341947289398735_1845670640344645647_n_jpeg.rf.69fc7c883a5c85c939fb043acc85cff1.jpg,SAFE,,,,,
fixed_140,325858218_735284108187137_8612504092767063181_n_jpg.rf.43101dca0582425eddf05c6db9e9e3f4.jpg,SAFE,,,,,
