timestamp,status,duration_seconds,hand_mouth_distance,hand_object_distance,frame_saved,notes
2026-05-13 11:07:17,HAND_TO_MOUTH,0.00,259.17,999.00,0,
2026-05-13 11:07:18,OBJECT_TO_MOUTH,17.66,71.59,0.00,0,
2026-05-13 11:07:19,OBJECT_TO_MOUTH,1.53,188.75,0.00,0,
2026-05-13 11:07:20,OBJECT_TO_MOUTH,18.28,52.35,0.00,0,
2026-05-13 11:07:21,HAND_TO_MOUTH,20.39,23.01,999.00,0,
2026-05-13 11:07:22,OBJECT_TO_MOUTH,0.54,177.83,0.00,0,
2026-05-13 11:07:22,HAND_TO_MOUTH,21.76,25.59,999.00,0,
2026-05-13 11:07:23,OBJECT_TO_MOUTH,1.99,192.16,0.00,0,
2026-05-13 11:07:24,OBJECT_TO_MOUTH,22.41,15.02,0.00,0,
2026-05-13 11:07:25,HAND_TO_MOUTH,3.53,232.46,999.00,0,
2026-05-13 11:07:25,HAND_TO_MOUTH,24.41,16.92,999.00,0,
2026-05-13 11:07:26,OBJECT_TO_MOUTH,25.78,6.71,6.71,0,
2026-05-13 11:07:26,HAND_TO_MOUTH,5.32,267.60,999.00,0,
2026-05-13 11:07:27,HAND_TO_MOUTH,26.48,11.03,999.00,0,
2026-05-13 11:07:28,HAND_TO_MOUTH,27.86,14.21,999.00,0,
2026-05-13 11:07:29,HAND_TO_MOUTH,0.57,277.52,999.00,0,
2026-05-13 11:07:30,OBJECT_TO_MOUTH,28.56,22.28,0.00,0,
2026-05-13 11:07:30,HAND_TO_MOUTH,2.02,257.40,999.00,0,
2026-05-13 11:07:32,HAND_TO_MOUTH,3.08,221.27,999.00,0,
2026-05-13 11:07:32,OBJECT_TO_MOUTH,30.61,5.34,0.00,0,
2026-05-13 11:07:33,HAND_TO_MOUTH,0.00,280.37,999.00,0,
2026-05-13 11:07:34,OBJECT_TO_MOUTH,32.68,9.74,9.74,0,
2026-05-13 11:07:36,OBJECT_TO_MOUTH,34.73,21.43,0.00,0,
2026-05-13 11:07:38,OBJECT_TO_MOUTH,36.79,4.14,4.14,0,
2026-05-13 11:07:40,HAND_TO_MOUTH,38.82,26.91,999.00,0,
2026-05-13 11:07:41,HAND_TO_MOUTH,40.17,10.04,999.00,0,
2026-05-13 11:07:42,HAND_TO_MOUTH,40.89,12.18,999.00,0,
2026-05-13 11:07:43,HAND_TO_MOUTH,42.31,18.13,999.00,0,
2026-05-13 11:07:44,OBJECT_TO_MOUTH,43.00,22.93,0.00,0,
2026-05-13 11:07:47,OBJECT_TO_MOUTH,45.08,26.33,0.00,0,
2026-05-13 11:07:49,OBJECT_TO_MOUTH,47.12,19.49,0.00,0,
2026-05-13 11:07:50,HAND_TO_MOUTH,49.16,29.58,999.00,0,
2026-05-13 11:07:51,OBJECT_TO_MOUTH,0.32,5.86,5.86,0,
2026-05-13 11:07:52,OBJECT_TO_MOUTH,1.39,11.61,0.00,0,
2026-05-13 11:07:53,OBJECT_TO_MOUTH,2.44,23.81,0.00,0,
2026-05-13 11:07:54,HAND_TO_MOUTH,3.16,33.54,999.00,0,
2026-05-13 11:07:55,HAND_TO_MOUTH,4.52,22.81,999.00,0,
2026-05-13 11:07:57,OBJECT_TO_MOUTH,5.24,30.69,0.00,0,
2026-05-13 11:07:59,OBJECT_TO_MOUTH,7.29,27.20,0.00,0,
2026-05-13 11:08:00,HAND_TO_MOUTH,9.36,32.69,999.00,0,
2026-05-13 11:08:01,OBJECT_TO_MOUTH,10.79,23.18,0.00,0,
2026-05-13 11:08:03,OBJECT_TO_MOUTH,11.44,17.83,0.00,0,
2026-05-13 11:08:04,HAND_TO_MOUTH,13.47,11.43,999.00,0,
2026-05-13 11:08:05,HAND_TO_MOUTH,14.84,25.23,999.00,0,
2026-05-13 11:08:06,HAND_TO_MOUTH,15.55,14.79,999.00,0,
2026-05-13 11:08:08,HAND_TO_MOUTH,17.09,23.38,999.00,0,
2026-05-13 11:08:09,HAND_TO_MOUTH,17.78,26.89,999.00,0,
2026-05-13 11:08:10,HAND_TO_MOUTH,19.17,25.93,999.00,0,
2026-05-13 11:08:11,HAND_TO_MOUTH,20.55,29.74,999.00,0,
2026-05-13 11:08:12,HAND_TO_MOUTH,21.65,28.06,999.00,0,
2026-05-13 11:08:14,HAND_TO_MOUTH,23.06,30.87,999.00,0,
2026-05-13 11:08:15,HAND_TO_MOUTH,24.25,48.90,999.00,0,
2026-05-13 11:08:16,HAND_TO_MOUTH,25.65,19.10,999.00,0,
2026-05-13 11:08:18,OBJECT_TO_MOUTH,26.99,25.19,10.01,0,
2026-05-13 11:08:19,OBJECT_TO_MOUTH,28.00,25.81,6.00,0,
2026-05-13 11:08:20,HAND_TO_MOUTH,29.35,27.46,999.00,0,
2026-05-13 11:08:21,HAND_TO_MOUTH,30.35,38.09,999.00,0,
2026-05-13 11:08:22,HAND_TO_MOUTH,31.70,35.60,999.00,0,
2026-05-13 11:08:23,HAND_TO_MOUTH,0.55,195.74,999.00,0,
2026-05-13 11:08:24,HAND_TO_MOUTH,32.98,72.29,999.00,0,
2026-05-13 11:08:26,HAND_TO_MOUTH,0.31,97.48,999.00,0,
2026-05-13 11:08:28,HAND_TO_MOUTH,0.95,68.01,999.00,0,
2026-05-13 11:08:30,HAND_TO_MOUTH,2.25,43.97,999.00,0,
2026-05-13 11:08:31,HAND_TO_MOUTH,3.23,42.36,999.00,0,
2026-05-13 11:08:32,OBJECT_TO_MOUTH,4.60,40.63,0.00,0,
2026-05-13 11:08:34,OBJECT_TO_MOUTH,5.24,33.89,0.00,0,
2026-05-13 11:08:35,HAND_TO_MOUTH,7.26,25.89,999.00,0,
2026-05-13 11:08:36,HAND_TO_MOUTH,8.62,31.99,999.00,0,
2026-05-13 11:08:37,OBJECT_TO_MOUTH,9.91,42.36,0.00,0,
2026-05-13 11:08:38,HAND_TO_MOUTH,10.99,30.56,999.00,0,
2026-05-13 11:08:40,HAND_TO_MOUTH,12.33,30.73,999.00,0,
2026-05-13 11:08:41,HAND_TO_MOUTH,13.36,32.33,999.00,0,
2026-05-13 11:08:42,HAND_TO_MOUTH,14.72,28.34,999.00,0,
2026-05-13 11:08:43,HAND_TO_MOUTH,16.00,19.76,999.00,0,
2026-05-13 11:08:45,OBJECT_TO_MOUTH,17.03,2.41,2.41,0,
2026-05-13 11:08:46,HAND_TO_MOUTH,18.34,23.97,999.00,0,
2026-05-13 11:08:47,HAND_TO_MOUTH,19.64,21.62,999.00,0,
2026-05-13 11:08:48,OBJECT_TO_MOUTH,20.98,6.57,6.57,0,
2026-05-13 11:08:50,HAND_TO_MOUTH,21.92,14.68,999.00,0,
2026-05-13 11:08:51,HAND_TO_MOUTH,23.28,20.53,999.00,0,
2026-05-13 11:08:52,HAND_TO_MOUTH,24.58,19.11,999.00,0,
2026-05-13 11:10:22,HAND_TO_MOUTH,0.00,52.47,999.00,0,
2026-05-13 11:10:32,HAND_TO_MOUTH,0.00,117.09,999.00,0,
2026-05-13 11:10:36,HAND_TO_MOUTH,0.40,196.37,999.00,0,
2026-05-13 11:10:37,HAND_TO_MOUTH,0.00,132.91,999.00,0,
2026-05-13 11:10:38,HAND_TO_MOUTH,0.00,151.25,999.00,0,
2026-05-13 11:10:53,HAND_TO_MOUTH,0.00,196.50,999.00,0,
2026-05-13 11:10:58,HAND_TO_MOUTH,0.00,220.30,999.00,0,
2026-05-13 11:11:04,HAND_TO_MOUTH,0.71,112.22,999.00,0,
2026-05-13 11:11:05,HAND_TO_MOUTH,0.00,136.65,999.00,0,
2026-05-13 11:11:08,HAND_TO_MOUTH,0.37,210.18,999.00,0,
2026-05-13 11:11:11,HAND_TO_MOUTH,0.76,47.22,999.00,0,
2026-05-13 11:11:12,HAND_TO_MOUTH,1.87,22.25,999.00,0,
2026-05-13 11:11:15,HAND_TO_MOUTH,0.84,274.60,999.00,0,
2026-05-13 11:11:17,HAND_TO_MOUTH,0.68,164.13,999.00,0,
2026-05-13 11:11:23,HAND_TO_MOUTH,0.00,257.21,999.00,0,
2026-05-13 11:11:26,HAND_TO_MOUTH,0.48,223.56,999.00,0,
2026-05-13 11:11:28,HAND_TO_MOUTH,1.66,179.24,999.00,0,
2026-05-13 11:11:29,HAND_TO_MOUTH,2.72,28.53,999.00,0,
2026-05-13 11:11:30,HAND_TO_MOUTH,3.88,199.31,999.00,0,
2026-05-13 11:11:37,HAND_TO_MOUTH,0.00,230.36,999.00,0,
2026-05-13 11:11:38,HAND_TO_MOUTH,0.00,219.85,999.00,0,
2026-05-13 11:11:45,HAND_TO_MOUTH,0.00,253.06,999.00,0,
2026-05-13 11:11:49,HAND_TO_MOUTH,0.81,243.28,999.00,0,
2026-05-13 11:12:06,HAND_TO_MOUTH,0.00,239.01,999.00,0,
2026-05-13 11:12:21,HAND_TO_MOUTH,0.00,252.72,999.00,0,
2026-05-13 11:12:22,HAND_TO_MOUTH,1.18,255.76,999.00,0,
2026-05-13 11:12:37,HAND_TO_MOUTH,0.37,254.54,999.00,0,
2026-05-13 11:12:41,HAND_TO_MOUTH,0.00,208.09,999.00,0,
2026-05-13 11:13:04,HAND_TO_MOUTH,0.00,220.47,999.00,0,
2026-05-13 11:13:05,HAND_TO_MOUTH,0.38,141.42,999.00,0,
2026-05-13 11:13:30,HAND_TO_MOUTH,0.00,262.35,999.00,0,
2026-05-13 11:13:39,HAND_TO_MOUTH,1.00,263.21,999.00,0,
2026-05-13 11:13:40,HAND_TO_MOUTH,0.00,170.77,999.00,0,
2026-05-13 11:13:45,HAND_TO_MOUTH,0.00,256.48,999.00,0,
2026-05-13 11:13:49,HAND_TO_MOUTH,0.60,268.49,999.00,0,
2026-05-13 11:13:50,HAND_TO_MOUTH,1.78,274.87,999.00,0,
2026-05-13 11:13:55,HAND_TO_MOUTH,0.48,269.48,999.00,0,
2026-05-13 11:13:56,OBJECT_TO_MOUTH,1.63,260.46,0.00,0,
2026-05-13 11:13:58,HAND_TO_MOUTH,0.00,255.82,999.00,0,
2026-05-13 11:14:07,HAND_TO_MOUTH,0.00,251.32,999.00,0,
2026-05-13 11:14:31,HAND_TO_MOUTH,0.00,54.75,999.00,0,
2026-05-13 11:14:57,HAND_TO_MOUTH,0.41,158.64,999.00,0,
2026-05-13 11:14:58,HAND_TO_MOUTH,1.62,189.25,999.00,0,
2026-05-13 11:14:59,HAND_TO_MOUTH,0.00,233.75,999.00,0,
2026-05-13 11:15:09,HAND_TO_MOUTH,0.00,233.28,999.00,0,
2026-05-13 11:15:11,HAND_TO_MOUTH,0.00,226.75,999.00,0,
2026-05-13 11:15:12,HAND_TO_MOUTH,0.46,134.79,999.00,0,
2026-05-13 11:15:14,HAND_TO_MOUTH,1.93,149.98,999.00,0,
2026-05-13 11:15:15,HAND_TO_MOUTH,3.10,223.40,999.00,0,
2026-05-13 11:15:17,HAND_TO_MOUTH,0.56,247.27,104.08,0,
2026-05-13 11:15:35,HAND_TO_MOUTH,0.00,35.02,999.00,0,
2026-05-13 11:15:38,HAND_TO_MOUTH,0.00,36.37,999.00,0,
2026-05-13 11:15:46,HAND_TO_MOUTH,0.00,32.27,999.00,0,
2026-05-13 11:15:47,HAND_TO_MOUTH,0.00,236.00,477.81,0,
2026-05-13 11:15:48,HAND_TO_MOUTH,0.00,43.44,999.00,0,
2026-05-13 11:15:53,HAND_TO_MOUTH,0.40,210.11,999.00,0,
2026-05-13 11:15:55,HAND_TO_MOUTH,1.72,202.83,999.00,0,
2026-05-13 11:15:56,HAND_TO_MOUTH,0.35,186.61,999.00,0,
2026-05-13 11:15:57,HAND_TO_MOUTH,0.00,175.44,999.00,0,
2026-05-13 11:15:58,HAND_TO_MOUTH,0.00,223.27,999.00,0,
2026-05-13 11:15:59,HAND_TO_MOUTH,0.39,251.38,999.00,0,
2026-05-13 11:16:06,OBJECT_TO_MOUTH,0.00,82.54,0.00,0,
2026-05-13 11:16:07,HAND_TO_MOUTH,0.00,249.74,999.00,0,
2026-05-13 11:16:15,HAND_TO_MOUTH,0.45,275.14,999.00,0,
2026-05-13 11:16:16,HAND_TO_MOUTH,1.88,255.15,999.00,0,
2026-05-13 11:16:19,HAND_TO_MOUTH,0.00,265.25,999.00,0,
2026-05-13 11:16:20,HAND_TO_MOUTH,1.12,270.94,999.00,0,
2026-05-13 11:16:21,HAND_TO_MOUTH,2.53,266.23,999.00,0,
2026-05-13 11:16:22,HAND_TO_MOUTH,3.40,290.74,999.00,0,
2026-05-13 11:16:24,HAND_TO_MOUTH,5.06,248.29,999.00,0,
2026-05-13 11:16:25,HAND_TO_MOUTH,0.40,253.04,999.00,0,
2026-05-13 11:16:26,HAND_TO_MOUTH,1.52,273.03,999.00,0,
2026-05-13 11:16:27,HAND_TO_MOUTH,2.54,124.76,999.00,0,
2026-05-13 11:16:28,HAND_TO_MOUTH,3.85,105.79,999.00,0,
2026-05-13 11:16:34,HAND_TO_MOUTH,0.73,223.89,999.00,0,
2026-05-13 11:16:35,HAND_TO_MOUTH,1.85,140.84,999.00,0,
2026-05-13 11:16:37,HAND_TO_MOUTH,3.15,221.00,999.00,0,
2026-05-13 11:16:38,HAND_TO_MOUTH,4.58,231.96,999.00,0,
2026-05-13 11:16:39,HAND_TO_MOUTH,5.56,219.71,999.00,0,
2026-05-13 11:16:41,HAND_TO_MOUTH,6.94,184.84,999.00,0,
2026-05-13 11:16:46,HAND_TO_MOUTH,0.00,156.34,999.00,0,
2026-05-13 11:16:47,HAND_TO_MOUTH,1.29,237.17,999.00,0,
2026-05-13 11:16:48,HAND_TO_MOUTH,2.40,200.04,999.00,0,
2026-05-13 11:16:49,HAND_TO_MOUTH,3.18,214.48,999.00,0,
2026-05-13 11:16:50,OBJECT_TO_MOUTH,4.63,250.11,0.00,0,
2026-05-13 11:16:52,HAND_TO_MOUTH,0.00,255.96,999.00,0,
2026-05-13 11:16:56,HAND_TO_MOUTH,0.00,271.11,999.00,0,
2026-05-13 11:16:57,OBJECT_TO_MOUTH,1.11,264.04,0.00,0,
2026-05-13 11:17:01,HAND_TO_MOUTH,0.00,290.61,999.00,0,
2026-05-13 11:17:03,HAND_TO_MOUTH,0.38,223.20,999.00,0,
2026-05-13 11:17:11,HAND_TO_MOUTH,0.00,231.39,999.00,0,
2026-05-13 11:17:12,OBJECT_TO_MOUTH,0.00,112.61,0.00,0,
2026-05-13 11:17:13,HAND_TO_MOUTH,1.16,221.18,999.00,0,
2026-05-13 11:17:28,OBJECT_TO_MOUTH,0.00,112.61,0.00,0,
2026-05-13 11:17:29,HAND_TO_MOUTH,0.51,51.94,999.00,0,
2026-05-13 11:17:30,HAND_TO_MOUTH,1.71,61.37,999.00,0,
2026-05-13 11:17:31,HAND_TO_MOUTH,2.77,51.03,999.00,0,
2026-05-13 11:17:33,HAND_TO_MOUTH,0.00,51.00,999.00,0,
2026-05-13 11:17:35,HAND_TO_MOUTH,0.00,45.42,999.00,0,
2026-05-13 11:17:39,HAND_TO_MOUTH,0.90,63.37,999.00,0,
2026-05-13 11:17:40,HAND_TO_MOUTH,2.29,266.88,999.00,0,
2026-05-13 11:17:44,HAND_TO_MOUTH,0.75,253.11,999.00,0,
2026-05-13 11:17:45,HAND_TO_MOUTH,0.00,251.23,999.00,0,
2026-05-13 11:17:46,HAND_TO_MOUTH,1.14,246.35,999.00,0,
2026-05-13 11:17:48,HAND_TO_MOUTH,2.33,239.46,999.00,0,
2026-05-13 11:17:49,HAND_TO_MOUTH,3.13,242.39,999.00,0,
2026-05-13 11:17:57,OBJECT_TO_MOUTH,0.00,41.62,0.00,0,
2026-05-13 11:17:58,HAND_TO_MOUTH,1.09,62.63,999.00,0,
2026-05-13 11:18:07,HAND_TO_MOUTH,0.00,285.79,999.00,0,
2026-05-13 11:18:09,HAND_TO_MOUTH,0.00,256.08,999.00,0,
2026-05-13 11:18:11,HAND_TO_MOUTH,0.26,285.61,999.00,0,
2026-05-13 11:18:12,HAND_TO_MOUTH,0.26,279.61,999.00,0,
2026-05-13 11:18:13,HAND_TO_MOUTH,1.30,286.93,999.00,0,
2026-05-13 11:18:34,HAND_TO_MOUTH,0.50,306.02,999.00,0,
2026-05-13 11:18:37,HAND_TO_MOUTH,0.45,301.51,999.00,0,
2026-05-13 11:18:40,HAND_TO_MOUTH,0.00,315.49,999.00,0,
2026-05-13 11:18:41,HAND_TO_MOUTH,1.29,300.68,999.00,0,
2026-05-13 11:18:43,HAND_TO_MOUTH,0.00,304.75,999.00,0,
2026-05-13 11:18:47,HAND_TO_MOUTH,0.00,293.75,999.00,0,
2026-05-13 11:18:48,HAND_TO_MOUTH,0.00,293.12,999.00,0,
2026-05-13 11:18:49,HAND_TO_MOUTH,1.11,313.86,999.00,0,
2026-05-13 11:18:50,HAND_TO_MOUTH,0.30,313.62,999.00,0,
2026-05-13 11:18:51,HAND_TO_MOUTH,0.00,301.95,999.00,0,
2026-05-13 11:19:08,HAND_TO_MOUTH,0.00,343.73,999.00,0,
2026-05-25 09:47:19,OBJECT_TO_MOUTH,0.00,112.61,0.00,0,
2026-05-25 09:48:31,HAND_TO_MOUTH,0.00,12.37,999.00,0,
2026-05-25 09:48:32,HAND_TO_MOUTH,1.15,12.13,999.00,0,
2026-05-25 09:48:34,OBJECT_TO_MOUTH,2.38,5.37,5.37,0,
2026-05-25 09:48:36,OBJECT_TO_MOUTH,3.29,9.62,0.00,0,
2026-05-25 09:48:37,HAND_TO_MOUTH,5.51,19.02,999.00,0,
2026-05-25 09:48:38,HAND_TO_MOUTH,7.09,33.53,999.00,0,
2026-05-25 09:48:40,HAND_TO_MOUTH,7.97,12.47,999.00,0,
2026-05-25 09:48:41,HAND_TO_MOUTH,9.58,16.48,999.00,0,
2026-05-25 09:48:42,HAND_TO_MOUTH,10.74,19.58,999.00,0,
2026-05-25 09:48:43,HAND_TO_MOUTH,11.93,34.51,999.00,0,
2026-05-25 09:48:45,OBJECT_TO_MOUTH,12.41,3.03,3.03,0,
2026-05-25 09:48:46,HAND_TO_MOUTH,14.79,28.24,999.00,0,
2026-05-25 09:48:48,OBJECT_TO_MOUTH,16.41,6.25,0.00,0,
2026-05-25 09:48:49,HAND_TO_MOUTH,17.62,26.99,999.00,0,
2026-05-25 09:48:51,HAND_TO_MOUTH,18.94,69.01,999.00,0,
2026-05-25 09:48:52,OBJECT_TO_MOUTH,20.33,8.56,8.56,0,
2026-05-25 09:48:53,HAND_TO_MOUTH,21.55,35.42,999.00,0,
2026-05-25 09:48:54,HAND_TO_MOUTH,23.02,35.35,999.00,0,
2026-05-25 09:48:56,HAND_TO_MOUTH,24.28,58.66,999.00,0,
2026-05-25 09:48:57,OBJECT_TO_MOUTH,25.76,71.55,0.00,0,
2026-05-25 09:48:59,OBJECT_TO_MOUTH,26.87,71.59,0.00,0,
2026-05-25 09:49:01,OBJECT_TO_MOUTH,28.90,80.38,0.00,0,
2026-05-25 09:49:03,OBJECT_TO_MOUTH,30.97,52.35,0.00,0,
2026-05-25 09:49:05,OBJECT_TO_MOUTH,33.14,52.22,0.00,0,
2026-05-25 09:49:07,HAND_TO_MOUTH,35.27,44.16,999.00,0,
2026-05-25 09:49:08,HAND_TO_MOUTH,36.70,23.01,999.00,0,
2026-05-25 09:49:09,HAND_TO_MOUTH,37.78,23.00,999.00,0,
2026-05-25 09:49:10,HAND_TO_MOUTH,39.22,19.42,999.00,0,
2026-05-25 09:49:12,HAND_TO_MOUTH,40.27,25.59,999.00,0,
2026-05-25 09:49:13,HAND_TO_MOUTH,41.74,25.65,999.00,0,
2026-05-25 09:49:15,OBJECT_TO_MOUTH,42.83,15.02,0.00,0,
2026-05-25 09:49:17,HAND_TO_MOUTH,45.11,16.92,999.00,0,
2026-05-25 09:49:18,OBJECT_TO_MOUTH,46.64,6.71,6.71,0,
2026-05-25 09:49:19,HAND_TO_MOUTH,47.70,11.03,999.00,0,
2026-05-25 09:49:21,HAND_TO_MOUTH,49.27,14.21,999.00,0,
2026-05-25 09:49:22,OBJECT_TO_MOUTH,49.72,21.23,0.00,0,
2026-05-25 09:49:24,OBJECT_TO_MOUTH,51.90,11.80,0.00,0,
2026-05-25 09:49:26,OBJECT_TO_MOUTH,54.12,8.12,0.00,0,
2026-05-25 09:49:28,OBJECT_TO_MOUTH,56.18,9.75,9.75,0,
2026-05-25 09:49:31,OBJECT_TO_MOUTH,58.40,6.87,0.00,0,
2026-05-25 09:49:33,OBJECT_TO_MOUTH,60.53,21.43,0.00,0,
2026-05-25 09:49:35,OBJECT_TO_MOUTH,62.67,21.41,0.00,0,
2026-05-25 09:49:37,OBJECT_TO_MOUTH,64.77,5.54,5.54,0,
2026-05-25 09:49:39,OBJECT_TO_MOUTH,67.02,4.14,4.14,0,
2026-05-25 09:49:42,OBJECT_TO_MOUTH,69.24,4.17,4.17,0,
2026-05-25 09:49:43,HAND_TO_MOUTH,71.28,11.33,999.00,0,
2026-05-25 09:49:44,HAND_TO_MOUTH,72.78,26.91,999.00,0,
2026-05-25 09:49:46,HAND_TO_MOUTH,73.93,26.91,999.00,0,
2026-05-25 09:49:47,OBJECT_TO_MOUTH,75.38,9.34,9.34,0,
2026-05-25 09:49:48,HAND_TO_MOUTH,76.61,10.04,999.00,0,
2026-05-25 09:49:49,HAND_TO_MOUTH,78.16,10.04,999.00,0,
2026-05-25 09:49:51,HAND_TO_MOUTH,79.40,12.18,999.00,0,
2026-05-25 09:49:52,HAND_TO_MOUTH,80.77,14.28,999.00,0,
2026-05-25 09:49:53,HAND_TO_MOUTH,81.88,14.27,999.00,0,
2026-05-25 09:49:55,HAND_TO_MOUTH,83.32,18.13,999.00,0,
2026-05-25 09:49:57,OBJECT_TO_MOUTH,84.52,23.25,0.00,0,
2026-05-25 09:49:59,OBJECT_TO_MOUTH,86.74,22.93,0.00,0,
2026-05-25 09:50:01,OBJECT_TO_MOUTH,88.95,23.90,0.00,0,
2026-05-25 09:50:04,OBJECT_TO_MOUTH,91.48,26.33,0.00,0,
2026-05-25 09:50:06,OBJECT_TO_MOUTH,93.50,20.11,0.00,0,
2026-05-25 09:50:07,HAND_TO_MOUTH,95.92,44.51,999.00,0,
2026-05-25 09:50:09,HAND_TO_MOUTH,97.29,29.58,999.00,0,
2026-05-25 09:50:10,OBJECT_TO_MOUTH,0.00,5.86,5.86,0,
2026-05-25 09:50:11,OBJECT_TO_MOUTH,1.42,22.93,0.00,0,
2026-05-25 09:50:12,OBJECT_TO_MOUTH,2.52,11.61,0.00,0,
2026-05-25 09:50:14,OBJECT_TO_MOUTH,3.51,23.80,0.00,0,
2026-05-25 09:50:16,HAND_TO_MOUTH,5.85,27.90,999.00,0,
2026-05-25 09:50:17,HAND_TO_MOUTH,7.22,33.57,999.00,0,
2026-05-25 09:50:18,HAND_TO_MOUTH,8.34,22.81,999.00,0,
2026-05-25 09:50:19,OBJECT_TO_MOUTH,9.75,30.69,0.00,0,
2026-05-25 09:50:22,OBJECT_TO_MOUTH,11.07,34.90,0.00,0,
2026-05-25 09:50:23,HAND_TO_MOUTH,13.19,28.57,999.00,0,
2026-05-25 09:50:24,HAND_TO_MOUTH,14.60,32.69,999.00,0,
2026-05-25 09:50:28,OBJECT_TO_MOUTH,17.40,40.63,0.00,0,
2026-05-25 09:50:30,OBJECT_TO_MOUTH,19.45,17.83,0.00,0,
2026-05-25 09:50:31,HAND_TO_MOUTH,21.48,14.69,999.00,0,
2026-05-25 09:50:33,HAND_TO_MOUTH,22.96,11.43,999.00,0,
2026-05-25 09:50:34,HAND_TO_MOUTH,23.76,11.98,999.00,0,
2026-05-25 09:50:35,HAND_TO_MOUTH,25.14,25.23,999.00,0,
2026-05-25 09:50:36,HAND_TO_MOUTH,26.18,14.79,999.00,0,
2026-05-25 09:50:37,HAND_TO_MOUTH,27.90,23.38,999.00,0,
2026-05-25 09:50:39,HAND_TO_MOUTH,29.20,26.89,999.00,0,
2026-05-25 09:50:41,HAND_TO_MOUTH,30.67,25.93,999.00,0,
2026-05-25 09:50:43,HAND_TO_MOUTH,32.75,29.74,999.00,0,
2026-05-25 09:50:44,HAND_TO_MOUTH,34.29,22.73,999.00,0,
2026-05-25 09:50:45,HAND_TO_MOUTH,35.44,22.80,999.00,0,
2026-05-25 09:50:46,HAND_TO_MOUTH,36.87,28.06,999.00,0,
2026-05-25 09:50:48,HAND_TO_MOUTH,37.93,29.33,999.00,0,
2026-05-25 09:50:49,HAND_TO_MOUTH,39.33,29.35,999.00,0,
2026-05-25 09:50:50,HAND_TO_MOUTH,40.41,30.87,999.00,0,
2026-05-25 09:50:51,HAND_TO_MOUTH,41.84,31.83,999.00,0,
2026-05-25 09:50:53,HAND_TO_MOUTH,42.86,31.83,999.00,0,
2026-05-25 09:50:54,HAND_TO_MOUTH,44.38,48.90,999.00,0,
2026-05-25 09:50:55,HAND_TO_MOUTH,45.52,36.57,999.00,0,
2026-05-25 09:50:56,HAND_TO_MOUTH,46.93,36.57,999.00,0,
2026-05-25 09:50:58,HAND_TO_MOUTH,48.00,19.10,999.00,0,
2026-05-25 09:50:59,HAND_TO_MOUTH,49.41,19.06,999.00,0,
2026-05-25 09:51:00,HAND_TO_MOUTH,50.52,19.05,999.00,0,
2026-05-25 09:51:02,OBJECT_TO_MOUTH,51.97,25.19,10.01,0,
2026-05-25 09:51:03,HAND_TO_MOUTH,53.12,25.62,999.00,0,
2026-05-25 09:51:04,HAND_TO_MOUTH,54.60,25.61,999.00,0,
2026-05-25 09:51:06,OBJECT_TO_MOUTH,55.78,25.81,6.00,0,
2026-05-25 09:51:09,HAND_TO_MOUTH,58.90,28.60,999.00,0,
2026-05-25 09:51:10,HAND_TO_MOUTH,60.27,27.46,999.00,0,
2026-05-25 09:51:11,HAND_TO_MOUTH,61.44,29.66,999.00,0,
2026-05-25 09:51:12,HAND_TO_MOUTH,62.79,29.66,999.00,0,
2026-05-25 09:51:14,HAND_TO_MOUTH,63.99,38.09,999.00,0,
2026-05-25 09:51:15,HAND_TO_MOUTH,65.42,39.98,999.00,0,
2026-05-25 09:51:17,HAND_TO_MOUTH,66.63,39.96,999.00,0,
2026-05-25 09:51:18,HAND_TO_MOUTH,68.08,35.60,999.00,0,
2026-05-25 09:51:19,HAND_TO_MOUTH,69.32,38.42,999.00,0,
2026-05-25 09:51:20,HAND_TO_MOUTH,70.80,38.42,999.00,0,
2026-05-25 09:51:22,HAND_TO_MOUTH,72.00,72.29,999.00,0,
2026-05-25 09:51:23,HAND_TO_MOUTH,73.31,126.46,999.00,0,
2026-05-25 09:51:24,HAND_TO_MOUTH,74.46,126.45,999.00,0,
2026-05-25 22:02:28,OBJECT_TO_MOUTH,0.00,99.35,17.09,0,
2026-05-25 22:03:17,OBJECT_TO_MOUTH,0.00,112.61,0.00,0,
2026-05-25 22:06:09,OBJECT_TO_MOUTH,0.00,112.61,0.00,0,
